Date,Eat_Ross,Eat_Chandler,Eat_BT1,Eat_BT2,Eat_BT3,Eat_BT4,Eat_BT5,Eat_GR1,Eat_GR2,Eat_GR3,Eat_GR4,Eat_GR5,Eat_Total,SharkCount,AvgPiecesPerShark,Drop_Ross,Drop_Chandler,Drop_BT1,Drop_BT2,Drop_BT3,Drop_BT4,Drop_BT5,Drop_GR1,Drop_GR2,Drop_GR3,Drop_GR4,Drop_GR5,Drop_Total,AvgDropsPerShark,Target_Ross,Target_Chandler,Target_BT1,Target_BT2,Target_BT3,Target_BT4,Target_BT5,Target_GR1,Target_GR2,Target_GR3,Target_GR4,Target_GR5,Target_Total,AvgTargetsPerShark,Temperature,Saury,Blue Runner,Squid,Mackerel,Herring,Sardine,Mazuri Vitamins,Garlic,Salmon,Bonito,Bluefish,Mahi,Goggle Eye,Humbolt Squid,BT/SB Location (1-6),GR Location (1-6)
2018-10-04,3.0,0.0,0.0,0.0,2.0,5.0,9.0,2.0,0.0,3.0,1.0,1.0,26,12.0,2.1666666666666665,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,10.0,7.0,9.0,10.0,8.0,18.0,17.0,6.0,2.0,5.0,1.0,10.0,103,8.583333333333334,75.4,0.0,0.0,1.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-10-06,,,,,,,,1.0,1.0,3.0,3.0,3.0,11,5.0,2.2,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,4.0,7.0,9.0,3.0,10.0,33,6.6,75.8,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2018-10-07,1.0,0.0,3.0,4.0,2.0,2.0,0.0,,,,,,12,7.0,1.7142857142857142,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,,,,,3,0.42857142857142855,7.0,5.0,6.0,4.0,8.0,7.0,7.0,,,,,,44,6.285714285714286,75.6,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
2018-10-09,2.0,4.0,2.0,5.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,22,12.0,1.8333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08333333333333333,5.0,9.0,8.0,12.0,12.0,12.0,2.0,1.0,2.0,2.0,0.0,2.0,67,5.583333333333333,75.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
2018-10-11,1.0,0.0,0.0,2.0,4.0,3.0,6.0,0.0,1.0,2.0,0.0,1.0,20,12.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08333333333333333,17.0,1.0,6.0,10.0,6.0,14.0,14.0,4.0,1.0,3.0,0.0,1.0,77,6.416666666666667,75.4,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-10-13,,,,,,,,2.0,0.0,3.0,0.0,4.0,9,5.0,1.8,,,,,,,,0.0,1.0,0.0,0.0,0.0,1,0.2,,,,,,,,5.0,3.0,6.0,0.0,4.0,18,3.6,74.4,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
2018-10-14,0.0,1.0,2.0,5.0,0.0,4.0,0.0,,,,,,12,7.0,1.7142857142857142,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,,3,0.42857142857142855,0.0,13.0,3.0,4.0,1.0,6.0,1.0,,,,,,28,4.0,74.2,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
2018-10-16,1.0,5.0,1.0,0.0,2.0,0.0,7.0,1.0,4.0,2.0,1.0,0.0,24,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4,0.3333333333333333,14.0,11.0,6.0,12.0,6.0,4.0,4.0,2.0,3.0,12.0,1.0,9.0,84,7.0,73.6,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0
2018-10-18,1.0,0.0,1.0,5.0,1.0,4.0,8.0,0.0,0.0,3.0,0.0,2.0,25,12.0,2.0833333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08333333333333333,2.0,0.0,6.0,9.0,2.0,6.0,11.0,1.0,2.0,3.0,0.0,1.0,43,3.5833333333333335,73.6,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
2018-10-20,,,,,,,,4.0,1.0,3.0,2.0,3.0,13,5.0,2.6,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,9.0,6.0,13.0,9.0,11.0,48,9.6,74.2,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0
2018-10-21,3.0,2.0,1.0,5.0,3.0,5.0,1.0,,,,,,20,7.0,2.857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,1,0.14285714285714285,16.0,5.0,14.0,20.0,5.0,16.0,4.0,,,,,,80,11.428571428571429,73.6,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
2018-10-23,8.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,6.0,4.0,12.0,7.0,12.0,7.0,2.0,0.0,1.0,1.0,0.0,1.0,53,4.416666666666667,74.8,0.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
2018-10-25,0.0,0.0,1.0,1.0,2.0,5.0,9.0,2.0,1.0,5.0,2.0,1.0,29,12.0,2.4166666666666665,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,9,0.75,0.0,12.0,13.0,8.0,11.0,8.0,8.0,2.0,0.0,5.0,3.0,5.0,75,6.25,74.6,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-10-27,,,,,,,,0.0,0.0,0.0,1.0,1.0,2,5.0,0.4,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,0.0,5.0,0.0,2.0,6.0,13,2.6,74.4,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0
2018-10-28,3.0,4.0,1.0,4.0,2.0,2.0,1.0,,,,,,17,7.0,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,13.0,7.0,6.0,10.0,8.0,7.0,3.0,,,,,,54,7.714285714285714,74.8,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2018-10-30,8.0,0.0,4.0,2.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,29,12.0,2.4166666666666665,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.3333333333333333,8.0,1.0,5.0,11.0,7.0,5.0,9.0,1.0,4.0,5.0,3.0,7.0,66,5.5,74.4,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2018-11-01,5.0,1.0,1.0,3.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,2.0,22,12.0,1.8333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,11.0,4.0,8.0,12.0,13.0,15.0,2.0,2.0,6.0,7.0,0.0,3.0,83,6.916666666666667,74.2,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
2018-11-03,,,,,,,,0.0,1.0,0.0,0.0,0.0,1,5.0,0.2,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,0.0,8.0,0.0,1.0,3.0,12,2.4,74.2,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2018-11-04,1.0,0.0,3.0,4.0,1.0,0.0,1.0,,,,,,10,7.0,1.4285714285714286,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,2,0.2857142857142857,4.0,3.0,2.0,10.0,9.0,3.0,3.0,,,,,,34,4.857142857142857,73.6,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
2018-11-06,3.0,1.0,1.0,1.0,5.0,5.0,5.0,0.0,2.0,2.0,3.0,0.0,28,12.0,2.3333333333333335,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.25,20.0,13.0,11.0,4.0,7.0,8.0,25.0,2.0,3.0,0.0,2.0,2.0,97,8.083333333333334,73.6,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2018-11-08,0.0,0.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,12,12.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10,0.8333333333333334,1.0,0.0,5.0,7.0,7.0,13.0,2.0,0.0,2.0,1.0,1.0,3.0,42,3.5,73.6,0.0,0.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
2018-11-10,,,,,,,,1.0,0.0,4.0,5.0,2.0,12,5.0,2.4,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,4.0,10.0,15.0,8.0,6.0,43,8.6,73.2,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2018-11-11,3.0,4.0,0.0,3.0,0.0,3.0,1.0,,,,,,14,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,6.0,4.0,6.0,9.0,4.0,12.0,4.0,,,,,,45,6.428571428571429,73.6,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
2018-11-13,0.0,1.0,1.0,0.0,4.0,4.0,8.0,1.0,3.0,2.0,3.0,4.0,31,12.0,2.5833333333333335,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,3.0,5.0,8.0,1.0,3.0,6.0,10.0,0.0,6.0,5.0,0.0,0.0,47,3.9166666666666665,73.4,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2018-11-15,3.0,3.0,5.0,0.0,1.0,1.0,9.0,1.0,0.0,2.0,1.0,3.0,29,12.0,2.4166666666666665,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.5833333333333334,12.0,12.0,15.0,6.0,5.0,13.0,13.0,0.0,4.0,10.0,8.0,7.0,105,8.75,72.8,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
2018-11-17,,,,,,,,1.0,1.0,4.0,2.0,4.0,12,5.0,2.4,,,,,,,,0.0,0.0,1.0,0.0,1.0,2,0.4,,,,,,,,6.0,4.0,21.0,8.0,14.0,53,10.6,73.4,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018-11-18,9.0,3.0,6.0,0.0,4.0,3.0,0.0,,,,,,25,7.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,13.0,12.0,12.0,2.0,11.0,16.0,3.0,,,,,,69,9.857142857142858,73.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
2018-11-20,8.0,4.0,2.0,0.0,0.0,2.0,4.0,1.0,2.0,3.0,4.0,1.0,31,12.0,2.5833333333333335,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.25,11.0,9.0,13.0,1.0,8.0,10.0,6.0,1.0,4.0,14.0,4.0,3.0,84,7.0,73.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-11-24,,,,,,,,0.0,1.0,4.0,7.0,2.0,14,5.0,2.8,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,0.0,8.0,13.0,12.0,9.0,42,8.4,74.2,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
2018-11-25,6.0,1.0,2.0,4.0,2.0,1.0,3.0,,,,,,19,7.0,2.7142857142857144,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,2,0.2857142857142857,17.0,14.0,9.0,12.0,5.0,11.0,9.0,,,,,,77,11.0,73.8,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2018-11-27,3.0,7.0,3.0,0.0,1.0,3.0,5.0,0.0,3.0,3.0,0.0,1.0,29,12.0,2.4166666666666665,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5,0.4166666666666667,6.0,7.0,8.0,10.0,6.0,5.0,11.0,0.0,8.0,5.0,5.0,4.0,75,6.25,74.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
2018-11-29,3.0,0.0,5.0,2.0,1.0,5.0,3.0,1.0,0.0,2.0,2.0,0.0,24,12.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.4166666666666667,12.0,1.0,6.0,4.0,8.0,8.0,9.0,0.0,0.0,5.0,0.0,3.0,56,4.666666666666667,73.8,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
2018-12-01,,,,,,,,0.0,2.0,0.0,7.0,5.0,14,5.0,2.8,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,1.0,10.0,2.0,9.0,14.0,36,7.2,73.6,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
2018-12-02,2.0,3.0,0.0,13.0,0.0,1.0,7.0,,,,,,26,7.0,3.7142857142857144,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,3,0.42857142857142855,10.0,12.0,6.0,3.0,1.0,6.0,5.0,,,,,,43,6.142857142857143,73.4,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
2018-12-04,7.0,5.0,0.0,0.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,29,12.0,2.4166666666666665,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,6,0.5,7.0,9.0,9.0,3.0,3.0,10.0,10.0,2.0,2.0,4.0,3.0,2.0,64,5.333333333333333,73.2,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2018-12-06,1.0,0.0,1.0,6.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,20,12.0,1.6666666666666667,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.4166666666666667,4.0,0.0,17.0,8.0,9.0,13.0,12.0,0.0,1.0,0.0,0.0,0.0,64,5.333333333333333,73.6,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
2018-12-08,,,,,,,,2.0,1.0,5.0,4.0,2.0,14,5.0,2.8,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,1.0,2.0,7.0,4.0,10.0,24,4.8,73.6,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
2018-12-09,2.0,6.0,0.0,13.0,0.0,4.0,0.0,,,,,,25,7.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,6.0,5.0,0.0,7.0,2.0,9.0,0.0,,,,,,29,4.142857142857143,73.8,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
2018-12-11,2.0,3.0,1.0,2.0,7.0,0.0,6.0,0.0,1.0,5.0,2.0,0.0,29,12.0,2.4166666666666665,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,13.0,15.0,9.0,8.0,7.0,10.0,15.0,0.0,2.0,6.0,0.0,1.0,86,7.166666666666667,73.8,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2018-12-13,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,18,12.0,1.5,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,9,0.75,13.0,1.0,12.0,6.0,1.0,4.0,7.0,3.0,20.0,4.0,2.0,3.0,76,6.333333333333333,73.2,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
2018-12-15,,,,,,,,3.0,2.0,2.0,6.0,4.0,17,5.0,3.4,,,,,,,,0.0,1.0,0.0,0.0,0.0,1,0.2,,,,,,,,3.0,6.0,6.0,3.0,6.0,24,4.8,73.6,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
2018-12-16,1.0,2.0,8.0,8.0,1.0,2.0,3.0,,,,,,25,7.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,4,0.5714285714285714,23.0,16.0,15.0,19.0,11.0,19.0,8.0,,,,,,111,15.857142857142858,73.4,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
2018-12-18,6.0,2.0,0.0,2.0,2.0,1.0,6.0,3.0,0.0,2.0,0.0,4.0,28,12.0,2.3333333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.16666666666666666,9.0,8.0,0.0,8.0,5.0,5.0,12.0,2.0,6.0,8.0,0.0,4.0,67,5.583333333333333,74.2,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2018-12-20,0.0,2.0,1.0,4.0,0.0,8.0,0.0,0.0,1.0,2.0,2.0,0.0,20,12.0,1.6666666666666667,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10,0.8333333333333334,1.0,6.0,8.0,7.0,12.0,8.0,0.0,2.0,2.0,5.0,4.0,4.0,59,4.916666666666667,73.8,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0
2018-12-22,,,,,,,,1.0,0.0,3.0,6.0,2.0,12,5.0,2.4,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,2.0,0.0,7.0,6.0,8.0,23,4.6,74.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
2018-12-23,6.0,4.0,0.0,4.0,6.0,3.0,1.0,,,,,,24,7.0,3.4285714285714284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,1,0.14285714285714285,13.0,12.0,17.0,20.0,14.0,12.0,11.0,,,,,,99,14.142857142857142,73.2,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
2018-12-27,6.0,2.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,0.0,23,12.0,1.9166666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0.25,7.0,9.0,10.0,6.0,3.0,8.0,10.0,4.0,1.0,7.0,6.0,2.0,73,6.083333333333333,73.4,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2018-12-28,,,,,,,,1.0,2.0,2.0,3.0,2.0,10,5.0,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,4.0,3.0,10.0,3.0,10.0,30,6.0,73.6,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
2018-12-30,3.0,3.0,2.0,7.0,7.0,1.0,0.0,,,,,,23,7.0,3.2857142857142856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,1,0.14285714285714285,24.0,16.0,13.0,9.0,15.0,15.0,21.0,,,,,,113,16.142857142857142,73.8,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2019-01-01,0.0,3.0,2.0,6.0,2.0,7.0,0.0,3.0,4.0,3.0,0.0,1.0,31,12.0,2.5833333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,4.0,2.0,2.0,10.0,3.0,6.0,0.0,6.0,6.0,5.0,1.0,4.0,49,4.083333333333333,73.4,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0
2019-01-03,3.0,0.0,2.0,2.0,6.0,0.0,6.0,0.0,1.0,4.0,0.0,3.0,27,12.0,2.25,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6,0.5,13.0,15.0,14.0,9.0,9.0,1.0,6.0,1.0,0.0,0.0,3.0,5.0,76,6.333333333333333,73.6,0.0,1.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2019-01-05,,,,,,,,1.0,0.0,0.0,0.0,1.0,2,5.0,0.4,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,4.0,0.0,3.0,0.0,5.0,12,2.4,73.6,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0
2019-01-06,5.0,2.0,0.0,6.0,7.0,0.0,5.0,,,,,,25,7.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,19.0,15.0,5.0,18.0,20.0,9.0,14.0,,,,,,100,14.285714285714286,74.2,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
2019-01-08,2.0,6.0,6.0,6.0,2.0,0.0,3.0,4.0,6.0,3.0,3.0,3.0,44,12.0,3.6666666666666665,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,13.0,7.0,17.0,12.0,9.0,12.0,10.0,2.0,7.0,8.0,1.0,4.0,102,8.5,73.6,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2019-01-10,2.0,3.0,0.0,1.0,4.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,22,12.0,1.8333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.16666666666666666,8.0,6.0,5.0,5.0,1.0,7.0,7.0,1.0,0.0,1.0,2.0,0.0,43,3.5833333333333335,73.2,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2019-01-12,,,,,,,,1.0,1.0,0.0,2.0,5.0,9,5.0,1.8,,,,,,,,0.0,0.0,0.0,2.0,0.0,2,0.4,,,,,,,,3.0,7.0,2.0,3.0,9.0,24,4.8,73.8,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
2019-01-13,1.0,8.0,2.0,6.0,0.0,9.0,2.0,,,,,,28,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,2,0.2857142857142857,11.0,13.0,12.0,12.0,3.0,21.0,7.0,,,,,,79,11.285714285714286,74.2,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
2019-01-15,6.0,4.0,1.0,2.0,3.0,1.0,8.0,0.0,1.0,3.0,0.0,1.0,30,12.0,2.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.16666666666666666,10.0,13.0,6.0,4.0,8.0,7.0,9.0,0.0,6.0,2.0,1.0,0.0,66,5.5,73.4,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2019-01-17,4.0,1.0,5.0,5.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,23,12.0,1.9166666666666667,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0.3333333333333333,12.0,9.0,14.0,9.0,8.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,80,6.666666666666667,73.2,0.0,1.0,1.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2019-01-19,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,0.0,2.0,0.0,0.0,0.0,2,0.4,74.6,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0
2019-01-20,4.0,0.0,6.0,8.0,4.0,2.0,2.0,,,,,,26,7.0,3.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,13.0,3.0,12.0,22.0,12.0,22.0,6.0,,,,,,90,12.857142857142858,73.6,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
2019-01-22,4.0,3.0,1.0,1.0,6.0,0.0,6.0,0.0,2.0,7.0,0.0,2.0,32,12.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.08333333333333333,15.0,8.0,8.0,8.0,8.0,7.0,10.0,0.0,5.0,2.0,0.0,1.0,72,6.0,74.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
