,Date,Week_Day,Eat_Ross,Eat_Chandler,Eat_BT1,Eat_BT2,Eat_BT3,Eat_BT4,Eat_BT5,Eat_GR1,Eat_GR2,Eat_GR3,Eat_GR4,Eat_GR5,Eat_Total,SharkCount,AvgPiecesPerShark,Drop_Ross,Drop_Chandler,Drop_BT1,Drop_BT2,Drop_BT3,Drop_BT4,Drop_BT5,Drop_GR1,Drop_GR2,Drop_GR3,Drop_GR4,Drop_GR5,Drop_Total,AvgDropsPerShark,Target_Ross,Target_Chandler,Target_BT1,Target_BT2,Target_BT3,Target_BT4,Target_BT5,Target_GR1,Target_GR2,Target_GR3,Target_GR4,Target_GR5,Target_Total,AvgTargetsPerShark,Temperature,Temperature_Rounded,Saury,Blue Runner,Squid,Mackerel,Herring,Sardine,Mazuri Vitamins,Garlic,Salmon,Bonito,Bluefish,Mahi,Goggle Eye,Humbolt Squid,BT/SB Location (1-6),GR Location (1-6),food_combo,,,,,,,
428,12/7/2019,Saturday,,,,,,,,1,0,4,4,4,13,5,2.6,,,,,,,,0,0,0,0,0,0,0,,,,,,,,3,5,7,7,4,26,5.2,73.4,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
429,12/8/2019,Sunday,0,3,1,0,0,6,2,,,,,,12,7,1.714285714,0,0,0,1,0,0,1,,,,,,2,0.285714286,7,10,16,10,5,5,5,,,,,,58,8.285714286,73.8,74,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
430,12/10/2019,Tuesday,0,4,1,0,0,0,7,1,0,3,2,1,19,12,1.583333333,0,2,1,1,1,0,0,0,0,2,0,0,7,0.583333333,8,4,5,2,5,1,4,1,3,2,1,3,39,3.25,74,74,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,Saury_Salmon,,,,,,,
431,12/12/2019,Thursday,2,0,7,4,1,9,4,1,2,3,0,2,35,12,2.916666667,0,0,2,1,0,1,0,0,0,1,0,0,5,0.416666667,2,0,11,11,5,8,3,5,4,7,1,1,58,4.833333333,74.2,74,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3,2,Blue Runner_Squid,,,,,,,
432,12/15/2019,Sunday,,,,,,,,0,0,0,0,2,2,5,0.4,,,,,,,,2,4,0,0,0,6,1.2,,,,,,,,4,4,2,2,6,18,3.6,74.2,74,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,Mackerel,,,,,,,
433,12/16/2019,Monday,9,4,2,1,0,0,2,,,,,,18,7,2.571428571,1,1,0,0,0,0,2,,,,,,4,0.571428571,8,5,7,3,2,0,2,,,,,,27,3.857142857,74,74,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,,Mackerel,,,,,,,
434,12/17/2019,Tuesday,6,3,3,3,0,2,4,3,4,0,1,1,30,12,2.5,0,0,2,0,0,0,0,0,1,0,0,0,3,0.25,8,6,3,3,0,7,4,1,2,7,1,1,43,3.583333333,73.8,74,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,Saury_Salmon,,,,,,,
435,12/19/2019,Thursday,4,0,5,2,0,2,5,1,1,5,3,4,32,12,2.666666667,0,0,2,0,1,0,2,0,0,1,0,0,6,0.5,8,0,11,8,2,2,10,3,4,6,5,5,64,5.333333333,73.6,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Blue Runner,,,,,,,
436,12/21/2019,Saturday,,,,,,,,3,1,0,4,7,15,5,3,,,,,,,,0,0,0,0,0,0,0,,,,,,,,7,5,0,3,8,23,4.6,73,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
437,12/22/2019,Sunday,6,7,3,1,0,10,3,,,,,,30,7,4.285714286,0,0,1,2,0,0,0,,,,,,3,0.428571429,9,11,20,5,5,13,5,,,,,,68,9.714285714,73.6,74,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
438,12/24/2019,Tuesday,1,2,2,2,0,4,3,2,2,4,1,1,24,12,2,0,0,1,1,3,0,0,0,1,1,0,0,7,0.583333333,1,6,5,4,10,5,2,2,4,2,0,3,44,3.666666667,73.4,73,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,3,Saury_Salmon,,,,,,,
439,12/26/2019,Thursday,7,1,4,4,1,0,3,0,0,0,0,0,20,12,1.666666667,0,0,1,0,1,0,4,0,0,0,2,0,8,0.666666667,13,10,14,5,7,1,2,0,4,0,3,1,60,5,73.6,74,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,Blue Runner_Squid,,,,,,,
440,12/28/2019,Saturday,,,,,,,,3,2,1,1,4,11,5,2.2,,,,,,,,1,2,0,0,0,3,0.6,,,,,,,,1,4,4,3,4,16,3.2,73,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
441,12/29/2019,Sunday,3,0,9,0,7,3,0,,,,,,22,7,3.142857143,0,0,1,0,1,0,0,,,,,,2,0.285714286,8,15,13,5,13,13,2,,,,,,69,9.857142857,73.6,74,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
442,12/31/2019,Tuesday,5,2,2,2,2,2,2,0,0,3,2,1,23,12,1.916666667,0,0,1,1,1,1,0,0,0,1,1,0,6,0.5,6,6,3,5,3,4,5,0,2,2,0,5,41,3.416666667,73.4,73,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,Saury_Salmon,,,,,,,
443,1/2/2020,Thursday,5,6,1,0,0,4,5,1,1,1,1,1,26,12,2.166666667,0,0,0,1,0,2,0,0,0,0,2,0,5,0.416666667,8,10,0,4,6,9,6,1,4,9,8,0,65,5.416666667,73.4,73,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,2,Blue Runner_Squid_Bonito,,,,,,,
444,1/4/2020,Saturday,,,,,,,,2,5,1,1,7,16,5,3.2,,,,,,,,0,0,0,0,0,0,0,,,,,,,,6,9,7,4,16,42,8.4,73.2,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2,Herring,,,,,,,
445,1/6/2020,Monday,4,0,0,0,9,5,2,,,,,,20,7,2.857142857,1,0,0,0,1,2,0,,,,,,4,0.571428571,9,0,13,6,4,10,5,,,,,,47,6.714285714,73.8,74,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,,Mackerel,,,,,,,
446,1/7/2020,Tuesday,0,3,1,2,1,4,4,2,3,0,1,1,22,12,1.833333333,0,1,0,0,2,0,0,0,0,0,0,0,3,0.25,2,2,3,5,3,4,4,1,4,3,3,7,41,3.416666667,73.8,74,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,2,Saury_Salmon,,,,,,,
447,1/9/2020,Thursday,4,0,0,2,0,2,4,1,1,2,2,1,19,12,1.583333333,0,0,0,4,4,2,0,0,1,0,1,2,14,1.166666667,9,0,9,7,9,9,6,4,1,3,1,8,66,5.5,73.6,74,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2,1,Blue Runner_Bluefish,,,,,,,
448,1/11/2020,Saturday,,,,,,,,1,5,3,0,0,9,5,1.8,,,,,,,,2,1,0,0,0,3,0.6,,,,,,,,3,3,5,1,6,18,3.6,73,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,Herring,,,,,,,
449,1/12/2020,Sunday,2,8,0,0,2,1,3,,,,,,16,7,2.285714286,0,1,1,2,3,1,0,,,,,,8,1.142857143,2,14,11,3,5,4,5,,,,,,44,6.285714286,73.6,74,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,,Mackerel,,,,,,,
450,1/14/2020,Tuesday,3,2,0,1,3,5,2,1,1,3,3,2,26,12,2.166666667,0,0,0,0,1,1,0,1,0,1,0,0,4,0.333333333,7,6,10,4,5,8,4,4,2,13,2,1,66,5.5,73.4,73,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4,2,Saury_Salmon,,,,,,,
451,1/16/2020,Thursday,1,3,1,0,4,4,4,4,3,0,1,1,26,12,2.166666667,0,0,1,0,1,0,0,2,0,0,0,0,4,0.333333333,14,11,9,3,9,7,7,6,2,8,2,1,79,6.583333333,72.6,73,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,4,Blue Runner_Squid,,,,,,,
452,1/18/2020,Saturday,,,,,,,,0,4,1,3,2,10,5,2,,,,,,,,0,1,0,0,0,1,0.2,,,,,,,,1,3,4,2,6,16,3.2,73,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2,Herring,,,,,,,
453,1/19/2020,Sunday,4,0,3,0,13,2,2,,,,,,24,7,3.428571429,0,0,0,0,1,1,0,,,,,,2,0.285714286,16,6,23,3,24,11,8,,,,,,91,13,73.2,73,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,Saury_Mackerel,,,,,,,
454,1/21/2020,Tuesday,3,0,4,1,5,0,3,0,1,1,1,1,20,12,1.666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0.083333333,4,3,5,1,2,1,5,4,1,2,1,2,31,2.583333333,73,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,Saury_Salmon,,,,,,,
455,1/23/2020,Thursday,1,2,1,6,4,3,9,1,0,0,0,0,27,12,2.25,0,1,1,2,1,2,0,0,1,1,0,0,9,0.75,7,7,11,7,18,6,9,1,1,6,1,3,77,6.416666667,73,73,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,Blue Runner,,,,,,,
456,1/25/2020,Saturday,,,,,,,,4,0,2,4,1,11,5,2.2,,,,,,,,0,0,0,1,1,2,0.4,,,,,,,,5,2,10,0,2,19,3.8,73.4,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
457,1/26/2020,Sunday,7,10,0,1,8,4,0,,,,,,30,7,4.285714286,0,0,1,0,2,0,0,,,,,,3,0.428571429,9,17,11,9,15,8,3,,,,,,72,10.28571429,74.4,74,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,,Mackerel,,,,,,,
458,1/28/2020,Tuesday,0,3,4,0,5,4,3,1,4,2,2,0,28,12,2.333333333,0,0,1,0,0,0,0,0,0,0,0,0,1,0.083333333,0,4,8,2,7,10,7,4,1,8,3,3,57,4.75,74.2,74,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4,2,Saury_Salmon,,,,,,,
459,1/30/2020,Thursday,2,0,0,11,2,4,2,1,0,0,0,0,22,12,1.833333333,0,0,0,0,1,2,1,0,1,0,0,0,5,0.416666667,4,5,11,6,7,10,3,3,0,7,2,4,62,5.166666667,74.2,74,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,1,Blue Runner_Bonito,,,,,,,
460,2/1/2020,Saturday,,,,,,,,2,4,1,1,2,10,5,2,,,,,,,,0,0,0,0,0,0,0,,,,,,,,3,6,1,2,8,20,4,73,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
461,2/2/2020,Sunday,0,11,1,1,8,1,1,,,,,,23,7,3.285714286,0,0,3,0,1,1,0,,,,,,5,0.714285714,5,18,11,8,7,8,10,,,,,,67,9.571428571,74.2,74,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
462,2/4/2020,Tuesday,5,0,0,7,5,2,1,2,1,4,1,2,30,12,2.5,0,0,3,0,0,0,0,0,0,0,0,0,3,0.25,4,4,6,5,6,7,3,4,5,6,1,6,57,4.75,73.8,74,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,4,Saury_Salmon,,,,,,,
463,2/6/2020,Thursday,2,1,4,2,3,3,6,0,0,1,1,0,23,12,1.916666667,0,0,1,1,0,0,1,0,0,0,0,0,3,0.25,11,8,11,17,7,13,8,2,1,7,0,0,85,7.083333333,73.6,74,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,3,Blue Runner_Squid_Bluefish,,,,,,,
464,2/8/2020,Saturday,,,,,,,,4,4,2,1,0,11,5,2.2,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,4,5,6,1,16,3.2,73.4,73,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,3,Herring,,,,,,,
465,2/9/2020,Sunday,0,9,2,15,6,0,0,,,,,,32,7,4.571428571,0,0,0,1,3,1,0,,,,,,5,0.714285714,5,27,26,16,13,16,5,,,,,,108,15.42857143,74,74,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
466,2/11/2020,Tuesday,1,0,4,4,4,4,4,2,0,0,1,1,25,12,2.083333333,0,0,2,0,0,0,0,0,0,0,1,0,3,0.25,3,4,5,4,4,6,3,5,3,5,4,0,46,3.833333333,73.6,74,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4,1,Saury_Salmon,,,,,,,
467,2/13/2020,Thursday,5,3,1,6,0,0,2,0,0,2,1,0,20,12,1.666666667,1,0,1,1,0,0,1,0,0,1,0,0,5,0.416666667,7,6,6,5,2,1,12,6,3,11,0,3,62,5.166666667,73.4,73,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3,Blue Runner,,,,,,,
468,2/15/2020,Saturday,,,,,,,,0,2,2,2,1,7,5,1.4,,,,,,,,0,0,1,0,0,1,0.2,,,,,,,,1,3,2,2,2,10,2,73,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
469,2/16/2020,Sunday,2,9,1,1,5,2,3,,,,,,23,7,3.285714286,1,0,0,2,4,0,0,,,,,,7,1,6,9,3,8,17,1,8,,,,,,52,7.428571429,73.8,74,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,,Mackerel,,,,,,,
470,2/18/2020,Tuesday,5,2,1,3,2,4,0,2,4,0,1,3,27,12,2.25,0,0,1,4,2,0,0,0,1,0,0,0,8,0.666666667,4,8,11,9,8,7,5,2,1,1,0,6,62,5.166666667,73.8,74,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,4,Saury_Salmon,,,,,,,
471,2/20/2020,Thursday,0,0,0,0,2,5,5,4,2,4,1,0,23,12,1.916666667,0,0,1,0,2,2,0,0,0,2,0,0,7,0.583333333,8,10,9,1,6,15,7,5,3,6,9,3,82,6.833333333,73.4,73,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,4,Blue Runner_Squid_Bluefish,,,,,,,
472,2/22/2020,Saturday,,,,,,,,2,1,1,3,2,9,5,1.8,,,,,,,,0,0,0,0,0,0,0,,,,,,,,4,3,6,3,9,25,5,73,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2,Herring,,,,,,,
473,2/23/2020,Sunday,0,10,4,0,2,7,2,,,,,,25,7,3.571428571,0,1,4,2,0,0,0,,,,,,7,1,7,42,18,14,12,13,15,,,,,,121,17.28571429,73.6,74,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,,Mackerel,,,,,,,
474,2/24/2020,Monday,3,3,1,5,2,1,2,0,1,1,2,1,22,12,1.833333333,0,0,1,0,1,1,1,0,0,0,0,0,4,0.333333333,6,8,2,7,9,8,6,5,2,6,1,1,61,5.083333333,73.6,74,1,0,0,0,0,0,1,1,1,0,0,0,0,0,4,2,Saury_Salmon,,,,,,,
475,2/27/2020,Thursday,1,1,0,0,4,2,2,0,0,1,0,0,11,12,0.916666667,0,0,1,0,0,0,0,0,0,0,0,0,1,0.083333333,7,10,4,5,4,4,6,0,1,0,0,1,42,3.5,73.2,73,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,3,Blue Runner_Squid_Bonito,,,,,,,
476,2/29/2020,Saturday,,,,,,,,2,1,3,1,0,7,5,1.4,,,,,,,,0,2,1,2,0,5,1,,,,,,,,2,2,3,2,2,11,2.2,73.2,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
477,3/1/2020,Sunday,0,4,7,6,3,6,7,,,,,,33,7,4.714285714,0,1,0,0,1,1,0,,,,,,3,0.428571429,1,17,16,12,6,9,10,,,,,,71,10.14285714,73.4,73,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,,Mackerel,,,,,,,
478,3/3/2020,Tuesday,2,2,0,4,5,4,4,0,0,1,0,1,23,12,1.916666667,0,0,0,2,0,0,0,0,0,0,0,1,3,0.25,3,5,13,8,11,12,3,3,3,8,1,12,82,6.833333333,73.4,73,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,2,Saury,,,,,,,
479,3/5/2020,Thursday,8,0,0,1,0,1,5,0,0,0,1,0,16,12,1.333333333,0,0,3,1,0,2,1,0,0,0,0,0,7,0.583333333,13,10,12,4,2,6,9,2,2,0,4,4,68,5.666666667,73.4,73,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,2,Blue Runner_Squid,,,,,,,
480,3/7/2020,Saturday,,,,,,,,0,1,4,2,4,11,5,2.2,,,,,,,,0,0,0,0,0,0,0,,,,,,,,3,5,4,7,12,31,6.2,73.2,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,Herring,,,,,,,
481,3/8/2020,Sunday,0,8,9,0,2,0,2,,,,,,21,7,3,0,1,2,1,2,0,0,,,,,,6,0.857142857,13,26,24,21,10,11,13,,,,,,118,16.85714286,74.2,74,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,,Mackerel,,,,,,,
482,3/10/2020,Tuesday,1,3,0,4,3,2,6,3,0,4,1,2,29,12,2.416666667,0,0,1,1,0,0,1,0,0,0,0,0,3,0.25,9,15,6,3,7,7,4,5,1,9,1,8,75,6.25,74.2,74,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,Saury,,,,,,,
483,3/12/2020,Thursday,1,0,1,2,4,5,1,0,1,4,1,0,20,12,1.666666667,0,0,1,0,1,0,0,0,0,1,0,0,3,0.25,10,1,16,9,11,14,2,5,4,9,7,5,93,7.75,74.2,74,0,1,1,0,0,0,1,1,0,0,1,0,0,0,4,2,Blue Runner_Squid_Bluefish,,,,,,,
484,3/14/2020,Saturday,,,,,,,,1,0,3,2,4,10,5,2,,,,,,,,0,0,0,1,0,1,0.2,,,,,,,,1,1,4,4,5,15,3,73.6,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,4,Herring,,,,,,,
485,3/15/2020,Sunday,2,10,3,1,0,2,8,,,,,,26,7,3.714285714,0,0,1,1,0,0,1,,,,,,3,0.428571429,2,15,19,14,7,11,13,,,,,,81,11.57142857,74.6,75,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,,Mackerel,,,,,,,
486,3/17/2020,Tuesday,5,0,0,7,2,2,6,3,1,0,0,0,26,12,2.166666667,0,0,0,0,1,0,1,0,1,1,0,0,4,0.333333333,16,16,6,15,9,8,13,1,5,3,0,1,93,7.75,74.6,75,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,Saury,,,,,,,
487,3/19/2020,Thursday,5,1,3,1,1,1,3,2,0,4,0,1,22,12,1.833333333,0,2,1,2,2,2,3,0,0,3,0,1,16,1.333333333,3,6,15,7,15,8,10,4,14,7,4,4,97,8.083333333,74.6,75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,Blue Runner_Squid,,,,,,,
488,3/21/2020,Saturday,,,,,,,,0,2,0,2,2,6,5,1.2,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,2,1,1,2,6,1.2,74.4,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2,Mackerel,,,,,,,
489,3/22/2020,Sunday,1,6,1,8,2,8,2,,,,,,28,7,4,0,0,0,0,1,0,0,,,,,,1,0.142857143,15,18,8,14,9,15,4,,,,,,83,11.85714286,74.6,75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,,Mackerel,,,,,,,
490,3/26/2020,Thursday,3,3,2,8,2,14,3,1,1,2,1,1,41,12,3.416666667,0,0,0,1,1,0,1,0,2,1,1,0,7,0.583333333,3,11,6,10,14,10,4,0,5,11,4,6,84,7,74.6,75,0,1,1,0,0,0,1,1,0,1,0,0,0,0,4,2,Blue Runner_Squid_Bonito,,,,,,,
491,3/28/2020,Saturday,,,,,,,,4,3,4,0,5,16,5,3.2,,,,,,,,0,0,0,0,0,0,0,,,,,,,,5,5,4,0,4,18,3.6,74,74,0,0,1,0,1,0,0,1,0,0,0,0,0,0,,3,Squid_Herring,,,,,,,
492,3/29/2020,Sunday,0,2,3,1,3,2,1,,,,,,12,7,1.714285714,0,3,1,3,1,3,2,,,,,,13,1.857142857,5,9,4,8,11,8,10,,,,,,55,7.857142857,73.2,73,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,,Mackerel,,,,,,,
493,3/31/2020,Tuesday,0,2,2,2,3,1,1,0,2,0,0,1,14,12,1.166666667,0,1,3,2,0,0,2,0,0,0,1,0,9,0.75,4,1,6,7,10,8,3,1,3,2,4,2,51,4.25,73.2,73,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Saury,,,,,,,
494,4/2/2020,Thursday,1,4,1,4,1,3,3,2,1,2,2,2,26,12,2.166666667,0,0,1,1,0,2,1,0,1,0,1,1,8,0.666666667,3,1,15,7,5,4,2,3,1,6,7,2,56,4.666666667,72.6,73,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,Blue Runner_Squid,,,,,,,
495,4/4/2020,Saturday,,,,,,,,1,5,2,1,2,11,5,2.2,,,,,,,,0,0,0,0,0,0,0,,,,,,,,3,9,7,3,2,24,4.8,72.2,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,Herring,,,,,,,
496,4/5/2020,Sunday,2,2,0,7,1,2,1,,,,,,15,7,2.142857143,0,0,0,3,2,0,1,,,,,,6,0.857142857,1,9,9,11,6,7,0,,,,,,43,6.142857143,73,73,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,,Mackerel,,,,,,,
497,4/7/2020,Tuesday,0,1,4,3,4,2,3,1,1,2,1,0,22,12,1.833333333,0,0,1,2,0,0,1,0,0,0,0,0,4,0.333333333,2,5,4,10,7,8,2,0,0,3,2,2,45,3.75,72.8,73,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,Saury,,,,,,,
498,4/9/2020,Thursday,2,6,2,3,0,0,5,3,1,6,3,1,32,12,2.666666667,2,1,1,3,1,1,2,0,0,0,0,0,11,0.916666667,11,9,10,6,2,5,11,4,3,6,9,3,79,6.583333333,73.4,73,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3,Blue Runner_Squid,,,,,,,
499,4/11/2020,Saturday,,,,,,,,1,1,6,3,0,11,5,2.2,,,,,,,,0,1,1,0,0,2,0.4,,,,,,,,4,7,8,1,3,23,4.6,73.8,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,Herring,,,,,,,
500,4/12/2020,Sunday,3,2,2,7,2,2,0,,,,,,18,7,2.571428571,0,0,1,2,1,1,0,,,,,,5,0.714285714,7,5,3,7,7,14,2,,,,,,45,6.428571429,73,73,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,Mackerel,,,,,,,
501,4/14/2020,Tuesday,3,5,1,1,4,2,1,0,1,0,2,0,20,12,1.666666667,0,0,0,2,0,0,2,0,0,0,0,0,4,0.333333333,3,7,5,6,4,7,1,1,0,2,0,1,37,3.083333333,73.2,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,Saury,,,,,,,
502,4/16/2020,Thursday,0,0,0,6,1,1,3,0,0,2,0,2,15,12,1.25,0,0,0,1,3,2,5,0,1,0,1,0,13,1.083333333,0,1,1,4,10,3,8,3,0,2,2,0,34,2.833333333,73,73,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3,Blue Runner_Squid,,,,,,,
503,4/18/2020,Saturday,,,,,,,,0,0,2,2,2,6,5,1.2,,,,,,,,0,0,1,0,0,1,0.2,,,,,,,,0,0,6,6,12,24,4.8,73.2,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,Herring,,,,,,,
504,4/19/2020,Sunday,8,5,0,3,1,5,0,,,,,,22,7,3.142857143,0,0,0,1,1,1,0,,,,,,3,0.428571429,10,11,2,7,6,10,1,,,,,,47,6.714285714,72.6,73,1,0,0,1,0,0,0,1,0,0,0,0,0,0,6,,Saury_Mackerel,,,,,,,
505,4/21/2020,Tuesday,1,4,2,2,2,1,4,0,0,4,3,3,26,12,2.166666667,0,0,3,2,0,1,1,0,0,1,0,0,8,0.666666667,6,8,9,8,12,8,4,2,3,6,2,0,68,5.666666667,73,73,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,Saury,,,,,,,
506,4/23/2020,Thursday,1,3,6,8,1,1,2,0,1,1,1,2,27,12,2.25,0,0,2,0,2,0,0,0,0,0,0,1,5,0.416666667,13,10,8,5,8,9,6,0,2,4,5,3,73,6.083333333,74.8,75,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4,1,Blue Runner_Squid,,,,,,,
507,4/25/2020,Saturday,15,0,0,0,1,0,0,0,0,0,0,0,16,12,1.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,6,6,20,4,1,0,0,0,0,0,49,4.083333333,75,75,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,4,Mackerel_Herring,,,,,,,
508,4/28/2020,Tuesday,0,2,1,3,0,1,0,0,1,0,1,0,9,12,0.75,2,0,2,5,0,2,0,0,0,0,0,0,11,0.916666667,7,8,8,6,2,7,4,0,0,0,0,0,42,3.5,74.4,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,Saury,,,,,,,
509,4/30/2020,Thursday,1,0,4,6,1,1,3,3,0,0,0,0,19,12,1.583333333,1,0,2,6,2,2,0,2,1,0,0,0,16,1.333333333,2,0,7,4,6,6,3,1,1,1,0,1,32,2.666666667,74.8,75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,Blue Runner_Squid,,,,,,,
510,5/2/2020,Saturday,3,0,2,8,0,2,3,,,,,,18,7,2.571428571,0,0,0,0,2,1,0,,,,,,3,0.428571429,1,2,1,6,1,3,4,,,,,,18,2.571428571,74.6,75,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4,Squid_Mackerel_Herring,,,,,,,
511,5/5/2020,Tuesday,3,3,3,5,0,2,4,1,0,0,2,0,23,12,1.916666667,0,0,0,0,1,1,1,0,0,0,0,0,3,0.25,15,6,4,7,6,6,6,1,0,6,4,3,64,5.333333333,75.4,75,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,Saury,,,,,,,
512,5/7/2020,Thursday,1,0,0,5,1,7,3,0,0,0,3,0,20,12,1.666666667,1,0,0,4,0,0,1,0,0,0,0,0,6,0.5,13,2,15,20,3,17,3,0,0,3,6,1,83,6.916666667,75,75,0,1,1,0,0,0,1,1,0,0,0,0,0,0,5,2,Blue Runner_Squid,,,,,,,
513,5/9/2020,Saturday,,,,,,,,4,1,2,1,0,8,5,1.6,,,,,,,,0,2,0,0,0,2,0.4,,,,,,,,4,10,8,1,3,26,5.2,75,75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,3,Herring,,,,,,,
514,5/10/2020,Sunday,6,5,1,6,1,0,2,,,,,,21,7,3,0,0,0,0,3,0,0,,,,,,3,0.428571429,4,10,5,9,5,3,4,,,,,,40,5.714285714,75,75,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,,Mackerel,,,,,,,
515,5/12/2020,Tuesday,5,1,2,2,3,3,3,1,0,0,0,0,20,12,1.666666667,0,0,0,1,0,0,1,0,0,0,0,0,2,0.166666667,3,11,17,12,11,6,10,1,1,2,0,0,74,6.166666667,74.8,75,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,Saury,,,,,,,
